customerid,domestic,recency_score,frequency_score,monetary_score,cust_matrix
18087,True,1,1,3,lost_cust
17268,True,1,3,2,lost_cust
17549,True,2,2,1,problem_cust
17929,True,3,3,2,star_cust
14463,True,1,3,2,lost_cust
560993,True,1,2,1,lost_cust
14345,True,2,1,1,lost_cust
575900,True,2,2,1,problem_cust
16671,True,2,3,3,problem_cust
16878,True,,,,
16106,True,1,1,1,lost_cust
14782,True,1,1,1,lost_cust
16610,True,1,1,1,lost_cust
14039,True,2,1,1,lost_cust
15247,True,1,1,2,lost_cust
16582,True,1,1,1,lost_cust
15180,True,1,1,1,lost_cust
15610,True,2,1,1,lost_cust
14789,True,2,1,1,lost_cust
15612,True,2,2,1,problem_cust
14861,True,2,1,1,lost_cust
14795,True,1,1,1,lost_cust
16927,True,1,3,2,lost_cust
552009,True,1,2,1,lost_cust
554653,True,1,2,1,lost_cust
557024,True,1,2,1,lost_cust
558337,True,1,2,1,lost_cust
562916,True,1,2,1,lost_cust
557511,True,1,2,1,lost_cust
565764,True,1,2,1,lost_cust
557780,True,1,2,1,lost_cust
13299,True,1,1,1,lost_cust
554436,True,1,2,1,lost_cust
12823,True,1,3,3,lost_cust
16569,True,3,1,1,new_cust
16617,True,1,1,1,lost_cust
16623,True,1,1,1,lost_cust
16698,True,1,2,3,lost_cust
16789,True,3,1,1,new_cust
578037,True,3,2,1,new_cust
13296,True,1,1,1,lost_cust
16998,True,1,3,1,lost_cust
17060,True,1,1,1,lost_cust
13223,True,1,2,1,lost_cust
13218,True,1,1,1,lost_cust
13216,True,1,1,2,lost_cust
17163,True,3,2,1,star_cust
17468,True,3,2,1,new_cust
17628,True,1,1,1,lost_cust
17640,True,1,1,2,lost_cust
17707,True,1,2,1,lost_cust
17820,True,,,,
12995,True,1,1,1,lost_cust
17844,False,1,1,1,lost_cust
12968,True,1,1,1,lost_cust
17991,True,1,2,1,lost_cust
18019,True,2,1,1,lost_cust
18032,True,1,1,1,lost_cust
18050,True,1,1,1,lost_cust
18227,True,1,1,1,lost_cust
537633,True,1,1,1,lost_cust
537679,True,1,1,1,lost_cust
573308,True,2,2,1,problem_cust
16542,True,1,1,1,lost_cust
16405,True,1,2,1,lost_cust
16377,True,1,1,2,lost_cust
15042,True,1,1,1,lost_cust
14124,True,1,1,1,lost_cust
14213,True,,,,
14259,True,1,1,1,lost_cust
13992,True,2,1,1,lost_cust
14393,True,1,1,1,lost_cust
14437,True,1,1,1,lost_cust
13958,True,,,,
13947,True,1,1,1,lost_cust
14542,True,1,1,1,lost_cust
14627,True,,,,
13848,True,1,3,3,lost_cust
14752,True,2,1,2,lost_cust
14962,True,1,1,1,lost_cust
15063,True,1,1,2,lost_cust
16363,True,2,1,1,lost_cust
15083,True,1,1,1,lost_cust
15168,True,2,1,1,lost_cust
15222,True,1,1,2,lost_cust
15347,True,1,1,1,lost_cust
15350,True,1,1,1,lost_cust
15445,True,1,1,1,lost_cust
13651,True,2,1,1,lost_cust
15593,True,1,1,1,lost_cust
13645,True,1,1,1,lost_cust
15661,True,1,2,1,lost_cust
579537,True,3,2,1,new_cust
15703,True,1,1,1,lost_cust
13522,True,2,1,1,lost_cust
572515,True,2,2,1,problem_cust
17500,True,3,3,3,star_cust
570838,True,1,2,1,lost_cust
570858,True,1,2,1,lost_cust
548977,True,1,2,1,lost_cust
542849,True,1,1,1,lost_cust
548386,True,1,2,1,lost_cust
12755,False,1,2,3,lost_cust
548322,True,1,2,1,lost_cust
544938,True,1,1,1,lost_cust
547082,True,1,2,1,lost_cust
551177,True,1,2,1,lost_cust
567301,True,1,2,1,lost_cust
544324,True,1,1,1,lost_cust
12734,False,1,1,1,lost_cust
13006,True,1,1,1,lost_cust
12984,True,3,1,1,new_cust
16308,True,2,3,3,problem_cust
550963,True,1,2,1,lost_cust
15728,True,,,,
14987,True,3,2,2,star_cust
14865,True,1,1,1,lost_cust
17788,True,1,2,3,lost_cust
14816,True,1,1,1,lost_cust
13832,True,3,1,1,new_cust
14792,True,,,,
12659,False,2,1,1,lost_cust
575677,True,2,2,1,problem_cust
18220,True,1,1,1,lost_cust
580748,True,3,2,1,new_cust
18246,True,2,2,2,problem_cust
14840,True,1,1,1,lost_cust
17620,True,1,1,1,lost_cust
555250,True,1,2,1,lost_cust
544469,False,1,1,1,lost_cust
13693,True,,,,
570472,True,1,2,1,lost_cust
15368,True,3,1,2,new_cust
17174,True,1,1,1,lost_cust
17212,True,1,1,1,lost_cust
15526,True,2,2,1,problem_cust
564847,True,1,2,1,lost_cust
13160,True,3,1,1,new_cust
13147,True,3,3,2,star_cust
568217,True,1,2,1,lost_cust
559161,True,1,2,1,lost_cust
17394,True,1,1,1,lost_cust
12403,False,2,1,2,lost_cust
12401,False,1,1,1,lost_cust
577777,True,3,2,1,new_cust
12548,False,1,1,1,lost_cust
549122,True,1,2,1,lost_cust
566072,True,1,2,1,lost_cust
15160,True,1,1,1,lost_cust
15098,True,1,3,3,lost_cust
17026,True,1,2,1,lost_cust
18256,True,,,,
575130,True,2,2,1,problem_cust
551176,True,1,2,1,lost_cust
539412,True,1,1,1,lost_cust
16446,True,1,1,1,lost_cust
567427,True,1,2,1,lost_cust
562530,True,1,2,1,lost_cust
539480,True,1,1,1,lost_cust
13514,True,1,1,1,lost_cust
539648,True,1,1,1,lost_cust
579361,True,3,2,1,new_cust
16387,True,1,1,1,lost_cust
14373,True,1,1,1,lost_cust
14371,True,1,1,1,lost_cust
539952,True,1,1,1,lost_cust
542387,True,1,1,1,lost_cust
12353,False,1,1,1,lost_cust
564021,True,1,2,1,lost_cust
572190,True,2,2,1,problem_cust
563088,True,1,2,1,lost_cust
540685,True,1,1,1,lost_cust
553100,True,1,2,1,lost_cust
559694,True,1,2,1,lost_cust
14053,True,1,2,1,lost_cust
563467,True,1,2,1,lost_cust
580732,True,3,2,1,new_cust
14080,True,2,1,1,lost_cust
12897,True,1,2,1,lost_cust
549236,True,1,2,1,lost_cust
574432,True,2,2,1,problem_cust
12756,False,1,1,1,lost_cust
537637,True,1,1,1,lost_cust
563687,True,1,2,1,lost_cust
14609,True,1,2,1,lost_cust
16532,True,3,3,3,star_cust
13551,True,1,1,1,lost_cust
15899,True,1,1,1,lost_cust
14566,False,1,1,3,lost_cust
14548,True,1,2,2,lost_cust
14661,True,2,1,1,lost_cust
12873,True,1,1,2,lost_cust
14520,True,3,2,1,star_cust
16505,True,2,1,2,lost_cust
16462,True,1,3,1,lost_cust
539070,True,1,1,1,lost_cust
536780,True,1,1,1,lost_cust
14457,True,1,1,1,lost_cust
537621,True,1,1,1,lost_cust
13682,True,1,1,1,lost_cust
548945,True,1,2,1,lost_cust
16171,True,1,1,1,lost_cust
15744,True,1,1,1,lost_cust
548901,True,1,2,1,lost_cust
579289,True,3,2,1,new_cust
15992,True,3,1,1,new_cust
548653,True,1,2,1,lost_cust
548674,True,1,2,1,lost_cust
15619,True,3,1,2,new_cust
541982,True,1,1,1,lost_cust
15374,True,1,1,1,lost_cust
552522,True,1,2,1,lost_cust
14616,True,1,3,2,lost_cust
14589,True,1,1,1,lost_cust
12587,False,3,1,1,new_cust
552063,True,1,2,1,lost_cust
562225,True,1,2,1,lost_cust
13948,True,1,1,1,lost_cust
564185,True,1,2,1,lost_cust
564785,True,1,2,1,lost_cust
14423,True,1,1,1,lost_cust
552534,True,1,2,1,lost_cust
14300,True,3,1,1,new_cust
14185,True,1,1,1,lost_cust
14148,True,1,1,1,lost_cust
14117,True,1,1,1,lost_cust
580674,True,3,2,1,new_cust
561509,True,1,2,1,lost_cust
13877,True,1,1,1,lost_cust
14777,True,,,,
14785,True,3,2,1,new_cust
14946,True,3,1,1,new_cust
560995,True,1,2,1,lost_cust
550898,True,1,2,1,lost_cust
15043,True,2,1,2,lost_cust
15049,True,1,1,1,lost_cust
12605,False,,,,
550249,True,1,2,1,lost_cust
15178,True,1,1,1,lost_cust
550011,True,1,2,1,lost_cust
13739,True,3,1,1,new_cust
15286,True,2,1,1,lost_cust
549536,True,1,2,1,lost_cust
16262,True,,,,
16679,True,1,1,1,lost_cust
16319,True,1,1,2,lost_cust
18273,True,3,3,1,star_cust
538044,True,1,1,1,lost_cust
543263,True,1,1,1,lost_cust
537411,True,1,1,1,lost_cust
574574,True,2,2,1,problem_cust
574742,True,2,2,1,problem_cust
12891,True,1,2,2,lost_cust
575084,True,2,2,1,problem_cust
12908,True,1,2,2,lost_cust
538520,True,1,1,1,lost_cust
18058,True,3,1,1,new_cust
543762,True,1,1,1,lost_cust
18017,True,1,3,2,lost_cust
571052,True,1,2,1,lost_cust
544326,True,1,1,1,lost_cust
13011,True,1,1,1,lost_cust
17775,True,1,1,1,lost_cust
538096,True,1,1,1,lost_cust
C561239,False,,,,
576588,True,2,2,1,problem_cust
539825,True,1,1,1,lost_cust
571891,True,2,2,1,problem_cust
556625,True,1,2,1,lost_cust
12817,False,1,1,1,lost_cust
556679,True,1,2,1,lost_cust
540474,True,1,1,1,lost_cust
542137,True,1,1,1,lost_cust
539992,True,1,1,1,lost_cust
572883,True,2,2,1,problem_cust
12864,True,1,1,1,lost_cust
573025,True,2,2,1,problem_cust
573290,False,2,2,1,problem_cust
539449,True,1,1,1,lost_cust
557229,True,1,2,1,lost_cust
12855,True,1,1,1,lost_cust
539323,True,1,1,1,lost_cust
539045,True,1,1,1,lost_cust
C553854,True,,,,
12736,False,1,1,1,lost_cust
544418,True,1,1,1,lost_cust
17024,True,,,,
16986,True,2,2,3,problem_cust
17616,True,1,3,2,lost_cust
555926,True,1,2,1,lost_cust
C577779,True,,,,
16784,True,3,1,1,new_cust
16742,True,,,,
16716,True,1,2,2,lost_cust
12665,False,1,1,1,lost_cust
12789,False,1,1,1,lost_cust
547006,True,1,2,1,lost_cust
16565,True,1,1,1,lost_cust
16545,True,1,1,2,lost_cust
13403,True,3,1,1,new_cust
16506,True,3,2,1,star_cust
547364,True,1,2,1,lost_cust
546663,True,1,2,1,lost_cust
563717,True,1,2,1,lost_cust
544595,True,1,1,1,lost_cust
13194,True,1,1,1,lost_cust
13132,True,1,1,1,lost_cust
17536,True,1,1,1,lost_cust
13144,True,1,1,1,lost_cust
576829,False,3,2,1,new_cust
C547091,True,,,,
17391,True,1,2,2,lost_cust
12445,False,3,1,1,new_cust
569149,True,1,2,1,lost_cust
580724,True,3,2,1,new_cust
572757,True,2,2,1,problem_cust
579463,True,3,2,1,new_cust
566224,True,1,2,1,lost_cust
566874,True,1,2,1,lost_cust
569534,True,1,2,1,lost_cust
571930,True,2,2,1,problem_cust
578788,True,3,2,1,new_cust
572099,True,2,2,1,problem_cust
571894,True,2,2,1,problem_cust
571929,True,,,,
575934,True,2,2,1,problem_cust
564018,True,1,2,1,lost_cust
C567518,False,,,,
C543185,True,,,,
570497,True,1,2,1,lost_cust
575925,True,2,2,1,problem_cust
574428,True,2,2,1,problem_cust
570470,True,1,2,1,lost_cust
567974,True,1,2,1,lost_cust
574556,True,2,2,1,problem_cust
570462,True,1,2,1,lost_cust
580683,True,3,2,1,new_cust
580699,True,3,2,1,new_cust
C557664,False,,,,
C554716,True,,,,
580739,True,3,2,1,new_cust
580150,True,3,2,1,new_cust
578828,True,3,2,1,new_cust
571222,True,1,2,1,lost_cust
565346,True,,,,
573540,True,2,2,1,problem_cust
580709,True,3,2,1,new_cust
577231,True,3,2,1,new_cust
581435,True,3,2,1,new_cust
12346,True,,,,
547723,True,1,2,1,lost_cust
544082,True,1,1,1,lost_cust
547239,True,,,,
15488,True,1,1,1,lost_cust
15603,True,1,1,1,lost_cust
15638,True,,,,
546876,True,1,2,1,lost_cust
15649,True,1,2,2,lost_cust
546779,True,1,2,1,lost_cust
546444,True,1,1,1,lost_cust
15691,True,1,1,1,lost_cust
546311,True,1,1,1,lost_cust
546109,True,1,1,1,lost_cust
15945,True,,,,
16073,True,1,1,1,lost_cust
545832,True,1,1,1,lost_cust
16162,True,1,1,1,lost_cust
544431,True,1,1,1,lost_cust
16344,True,1,1,1,lost_cust
15442,True,1,1,2,lost_cust
547411,True,1,2,1,lost_cust
15423,True,2,1,1,lost_cust
550640,True,,,,
14199,True,1,1,1,lost_cust
14603,True,1,1,2,lost_cust
14642,True,1,1,1,lost_cust
551536,True,1,2,1,lost_cust
14682,True,1,2,1,lost_cust
551325,True,1,2,1,lost_cust
550931,True,,,,
549896,True,1,2,1,lost_cust
548219,True,1,2,1,lost_cust
14821,True,1,1,1,lost_cust
15216,True,1,1,1,lost_cust
548895,True,1,2,1,lost_cust
15269,True,2,1,2,lost_cust
548624,True,1,2,1,lost_cust
548390,True,1,2,1,lost_cust
548321,True,1,2,1,lost_cust
544088,True,1,1,1,lost_cust
16429,True,1,1,1,lost_cust
13967,True,1,1,1,lost_cust
16468,True,1,1,1,lost_cust
17547,True,,,,
17553,True,1,1,3,lost_cust
17747,True,1,1,1,lost_cust
17831,True,2,1,1,lost_cust
17896,True,3,1,1,new_cust
17941,True,1,1,1,lost_cust
17942,True,3,1,1,new_cust
539481,True,1,1,1,lost_cust
539223,True,,,,
17995,True,1,1,1,lost_cust
18080,True,3,2,3,star_cust
18084,True,3,1,1,new_cust
538649,True,1,1,1,lost_cust
538127,True,,,,
537442,True,1,1,1,lost_cust
18268,True,,,,
536555,True,1,1,1,lost_cust
17427,True,1,1,1,lost_cust
17408,True,1,1,1,lost_cust
539839,True,1,1,1,lost_cust
16976,True,1,1,1,lost_cust
543751,True,1,1,1,lost_cust
16659,True,1,1,1,lost_cust
16692,True,1,2,3,lost_cust
542871,True,1,1,1,lost_cust
16754,True,1,1,3,lost_cust
16856,True,3,1,1,new_cust
541652,True,1,1,1,lost_cust
540973,True,1,1,1,lost_cust
539979,True,1,1,1,lost_cust
17029,True,1,2,2,lost_cust
17079,True,1,1,1,lost_cust
540497,True,1,1,1,lost_cust
17186,True,2,2,1,problem_cust
540186,True,1,1,1,lost_cust
17382,True,1,1,1,lost_cust
539986,True,1,1,1,lost_cust
552035,True,1,2,1,lost_cust
536565,True,,,,
552541,False,1,2,1,lost_cust
554811,True,1,2,1,lost_cust
555927,True,1,2,1,lost_cust
13228,True,1,1,2,lost_cust
556431,True,1,2,1,lost_cust
556499,True,1,2,1,lost_cust
13188,True,3,1,1,new_cust
556907,True,1,2,1,lost_cust
13130,True,1,1,1,lost_cust
557253,True,1,2,1,lost_cust
557254,True,1,2,1,lost_cust
557323,True,1,2,1,lost_cust
558055,True,1,2,1,lost_cust
558566,True,1,2,1,lost_cust
558569,True,,,,
13106,True,1,1,1,lost_cust
13068,True,3,2,2,star_cust
559304,True,1,2,1,lost_cust
559520,True,,,,
560121,True,1,2,1,lost_cust
12917,True,1,1,2,lost_cust
12875,True,,,,
12870,True,,,,
560900,True,1,2,1,lost_cust
561245,True,1,2,1,lost_cust
12666,False,,,,
563027,True,1,2,1,lost_cust
13298,True,3,1,2,new_cust
558243,True,1,2,1,lost_cust
552862,True,1,2,1,lost_cust
553715,True,,,,
553171,True,1,2,1,lost_cust
552892,True,1,2,1,lost_cust
552832,True,1,2,1,lost_cust
552713,True,1,2,1,lost_cust
13452,True,1,2,2,lost_cust
552834,True,1,2,1,lost_cust
554538,True,,,,
17715,True,1,1,2,lost_cust
580715,True,3,2,1,new_cust
C561966,True,,,,
17752,True,,,,
C559949,False,,,,
17443,False,1,1,2,lost_cust
C558364,True,,,,
17763,True,1,1,1,lost_cust
14424,True,3,1,2,new_cust
14576,True,1,1,1,lost_cust
15316,True,1,1,1,lost_cust
17347,True,1,1,1,lost_cust
12943,True,,,,
C553862,True,,,,
C562030,True,,,,
17331,True,1,1,1,lost_cust
13017,True,3,1,1,new_cust
17307,True,,,,
17291,True,1,1,2,lost_cust
17102,True,1,1,1,lost_cust
C548605,True,,,,
577401,True,3,2,1,new_cust
14679,True,,,,
13099,True,1,1,1,lost_cust
575974,False,2,2,1,problem_cust
17923,True,1,1,1,lost_cust
14351,True,1,1,1,lost_cust
16990,True,1,1,1,lost_cust
575057,True,2,2,1,problem_cust
C579757,True,,,,
14119,True,,,,
18233,True,1,1,2,lost_cust
575162,True,,,,
12603,False,3,1,2,new_cust
18184,True,3,1,1,new_cust
18174,True,3,1,1,new_cust
18141,True,,,,
13841,True,1,1,1,lost_cust
18133,True,1,1,2,lost_cust
18113,True,1,1,1,lost_cust
C575153,True,,,,
C574288,True,,,,
575696,True,,,,
C573180,True,,,,
18068,True,1,1,1,lost_cust
12791,False,1,1,1,lost_cust
17986,True,1,1,1,lost_cust
C569495,False,,,,
17956,True,1,1,1,lost_cust
17948,True,1,1,2,lost_cust
13829,True,,,,
12814,False,1,1,1,lost_cust
C562617,False,,,,
575928,True,2,2,1,problem_cust
17925,True,1,1,1,lost_cust
16995,True,,,,
577780,True,3,2,1,new_cust
C547008,True,,,,
13185,True,1,1,1,lost_cust
C539948,False,,,,
C539756,True,,,,
16061,True,,,,
C538686,True,,,,
15940,True,,,,
13703,True,1,1,1,lost_cust
15753,True,1,1,1,lost_cust
580521,True,,,,
15668,True,1,1,1,lost_cust
15070,True,1,1,1,lost_cust
15657,True,3,1,1,new_cust
13135,True,1,1,3,lost_cust
15118,True,1,1,1,lost_cust
C546758,True,,,,
15195,True,3,1,3,new_cust
15562,True,1,1,1,lost_cust
15524,True,2,1,2,lost_cust
15510,True,1,1,1,lost_cust
13391,True,,,,
13366,True,2,1,1,lost_cust
13270,True,1,1,2,lost_cust
536558,True,1,1,1,lost_cust
15313,True,1,1,1,lost_cust
15389,True,1,1,2,lost_cust
13302,True,1,1,1,lost_cust
13307,True,1,1,1,lost_cust
16078,True,1,1,1,lost_cust
16093,True,1,1,1,lost_cust
16138,True,,,,
16144,True,1,1,1,lost_cust
16953,True,2,1,1,lost_cust
16881,True,1,1,2,lost_cust
C545506,False,,,,
16765,True,1,1,1,lost_cust
C543384,True,,,,
16738,True,,,,
16737,True,2,1,2,lost_cust
14705,True,1,1,1,lost_cust
C542860,True,,,,
16579,True,,,,
C542540,True,,,,
16454,True,,,,
14090,True,1,1,1,lost_cust
578823,True,3,2,1,new_cust
13120,True,1,1,1,lost_cust
16428,True,,,,
C540854,True,,,,
13747,True,1,1,1,lost_cust
16323,True,1,1,1,lost_cust
C540559,False,,,,
16257,True,,,,
C540155,False,,,,
578845,True,3,2,1,new_cust
578847,True,3,2,1,new_cust
16148,True,1,1,1,lost_cust
563579,True,,,,
573181,True,2,2,1,problem_cust
536866,True,,,,
567135,True,1,2,1,lost_cust
551847,True,1,2,1,lost_cust
551848,True,1,2,1,lost_cust
551853,True,1,2,1,lost_cust
552006,True,1,2,1,lost_cust
552194,True,1,2,1,lost_cust
552524,True,1,2,1,lost_cust
552525,True,1,2,1,lost_cust
567146,True,1,2,1,lost_cust
553157,True,1,2,1,lost_cust
569551,True,1,2,1,lost_cust
566761,True,1,2,1,lost_cust
566635,True,1,2,1,lost_cust
553353,True,1,2,1,lost_cust
553849,True,1,2,1,lost_cust
554841,True,1,2,1,lost_cust
554945,True,1,2,1,lost_cust
554967,True,1,2,1,lost_cust
555878,True,1,2,1,lost_cust
551716,True,1,2,1,lost_cust
551538,True,1,2,1,lost_cust
567674,True,1,2,1,lost_cust
551506,True,1,2,1,lost_cust
547025,True,1,2,1,lost_cust
547225,True,,,,
569516,True,1,2,1,lost_cust
547393,True,1,2,1,lost_cust
547865,True,1,2,1,lost_cust
548204,True,1,2,1,lost_cust
548393,True,1,2,1,lost_cust
548692,True,1,2,1,lost_cust
548720,True,1,2,1,lost_cust
549040,True,1,2,1,lost_cust
568691,True,1,2,1,lost_cust
549314,True,,,,
549534,True,1,2,1,lost_cust
549668,True,1,2,1,lost_cust
549712,True,1,2,1,lost_cust
551317,True,,,,
551425,True,,,,
556033,True,1,2,1,lost_cust
556514,True,1,2,1,lost_cust
556730,True,1,2,1,lost_cust
559805,True,1,2,1,lost_cust
560217,True,1,2,1,lost_cust
560367,True,1,2,1,lost_cust
560494,True,1,2,1,lost_cust
560591,True,1,2,1,lost_cust
560755,True,1,2,2,lost_cust
560775,True,1,2,1,lost_cust
560865,True,1,2,1,lost_cust
561000,True,1,2,1,lost_cust
564628,True,,,,
561333,True,1,2,1,lost_cust
561516,True,1,2,1,lost_cust
562350,True,,,,
564205,True,1,2,1,lost_cust
562536,True,1,2,1,lost_cust
562588,True,,,,
562937,True,1,2,1,lost_cust
563160,True,1,2,1,lost_cust
559924,True,,,,
559522,True,1,2,1,lost_cust
556810,True,1,2,1,lost_cust
559490,True,1,2,1,lost_cust
557140,True,1,2,1,lost_cust
565755,True,1,2,1,lost_cust
557501,True,,,,
557610,True,1,2,1,lost_cust
565400,True,1,2,1,lost_cust
557936,True,1,2,1,lost_cust
558236,True,1,2,1,lost_cust
558242,True,1,2,1,lost_cust
558246,True,1,2,1,lost_cust
558453,True,1,2,1,lost_cust
565076,True,1,2,1,lost_cust
558697,True,,,,
564954,True,,,,
564951,True,1,2,1,lost_cust
558720,True,1,2,1,lost_cust
558866,False,1,2,1,lost_cust
559166,True,,,,
547009,True,1,2,1,lost_cust
547007,True,1,2,1,lost_cust
536883,True,1,1,1,lost_cust
539734,True,,,,
539656,True,1,1,1,lost_cust
539665,True,,,,
539713,True,,,,
563190,True,1,2,1,lost_cust
573177,True,2,2,1,problem_cust
539714,True,,,,
539715,True,1,1,1,lost_cust
539729,True,,,,
539751,True,1,1,1,lost_cust
569818,True,1,2,1,lost_cust
539758,True,1,1,1,lost_cust
539759,True,1,1,1,lost_cust
539989,True,1,1,1,lost_cust
540116,True,,,,
540150,True,1,1,1,lost_cust
540227,True,1,1,1,lost_cust
540375,True,1,1,1,lost_cust
540476,True,,,,
539651,True,,,,
539643,True,1,1,1,lost_cust
573310,True,2,2,1,problem_cust
539500,False,1,1,1,lost_cust
537220,True,,,,
537230,True,1,1,1,lost_cust
537252,True,1,1,1,lost_cust
537675,True,1,1,1,lost_cust
574519,True,2,2,1,problem_cust
538060,True,1,1,1,lost_cust
538188,True,1,1,1,lost_cust
574309,True,2,2,1,problem_cust
574270,True,2,2,1,problem_cust
538724,True,1,1,1,lost_cust
538867,True,,,,
538885,True,1,1,1,lost_cust
539013,True,1,1,1,lost_cust
539081,True,1,1,1,lost_cust
539265,True,1,1,1,lost_cust
539441,True,1,1,1,lost_cust
539485,True,1,1,1,lost_cust
540495,True,1,1,1,lost_cust
540833,True,,,,
571932,True,2,2,1,problem_cust
544325,True,1,1,1,lost_cust
544438,True,,,,
544773,True,1,1,1,lost_cust
544820,True,1,1,1,lost_cust
544927,True,,,,
545299,True,1,1,1,lost_cust
545424,True,1,1,1,lost_cust
545584,True,1,1,1,lost_cust
570474,True,1,2,1,lost_cust
545703,True,1,1,1,lost_cust
545858,True,1,1,1,lost_cust
546002,True,1,1,1,lost_cust
546004,True,1,1,1,lost_cust
570286,True,1,2,1,lost_cust
546312,True,1,1,1,lost_cust
546393,True,,,,
546539,True,1,1,1,lost_cust
569863,True,1,2,1,lost_cust
544333,True,1,1,1,lost_cust
544085,True,1,1,1,lost_cust
540836,True,1,1,1,lost_cust
543922,True,1,1,1,lost_cust
541118,True,1,1,1,lost_cust
571910,True,2,2,1,problem_cust
541412,True,1,1,1,lost_cust
542127,True,1,1,1,lost_cust
542136,True,1,1,1,lost_cust
542253,True,1,1,1,lost_cust
542594,True,1,1,1,lost_cust
571703,True,2,2,1,problem_cust
571700,True,2,2,1,problem_cust
543018,False,1,1,1,lost_cust
543383,True,1,1,1,lost_cust
543385,True,1,1,1,lost_cust
543460,True,,,,
543753,True,,,,
571256,True,1,2,1,lost_cust
543796,True,1,1,1,lost_cust
543920,True,1,1,1,lost_cust
C579907,False,,,,
