invoiceno,invoicedate
572324,2011-10-24 09:52:00
579509,2011-11-29 16:44:00
555843,2011-06-07 13:00:00
556239,2011-06-09 15:48:00
555849,2011-06-07 13:33:00
544905,2011-02-24 13:54:00
574895,2011-11-07 14:44:00
562973,2011-08-11 11:42:00
543987,2011-02-15 09:49:00
577814,2011-11-22 09:16:00
556253,2011-06-09 16:55:00
562421,2011-08-04 16:41:00
574523,2011-11-04 13:51:00
544390,2011-02-18 11:36:00
562368,2011-08-04 14:06:00
579403,2011-11-29 12:15:00
579279,2011-11-29 10:23:00
576928,2011-11-17 11:04:00
556059,2011-06-08 13:56:00
574528,2011-11-04 14:03:00
556044,2011-06-08 12:50:00
574943,2011-11-08 07:52:00
562516,2011-08-05 12:25:00
562490,2011-08-05 12:06:00
562466,2011-08-05 11:49:00
572666,2011-10-25 13:03:00
556024,2011-06-08 12:21:00
544408,2011-02-18 13:29:00
572812,2011-10-26 11:19:00
562771,2011-08-09 12:00:00
544650,2011-02-22 12:40:00
562093,2011-08-02 12:59:00
548314,2011-03-30 12:24:00
562776,2011-08-09 12:23:00
551159,2011-04-26 15:02:00
579453,2011-11-29 14:03:00
555940,2011-06-08 10:10:00
579182,2011-11-28 15:15:00
562112,2011-08-02 15:53:00
579159,2011-11-28 13:53:00
548202,2011-03-29 16:36:00
574961,2011-11-08 10:19:00
549705,2011-04-11 14:00:00
577402,2011-11-20 10:11:00
551292,2011-04-27 14:27:00
544922,2011-02-24 16:46:00
545470,2011-03-03 10:26:00
543030,2011-02-02 15:22:00
545311,2011-03-01 13:45:00
578948,2011-11-27 14:25:00
543023,2011-02-02 14:38:00
574050,2011-11-02 13:41:00
548371,2011-03-30 16:28:00
563694,2011-08-18 13:16:00
548363,2011-03-30 15:48:00
550655,2011-04-19 17:19:00
549628,2011-04-11 11:43:00
576832,2011-11-16 15:01:00
545222,2011-03-01 08:49:00
550670,2011-04-20 10:04:00
550673,2011-04-20 10:28:00
572230,2011-10-21 14:29:00
543011,2011-02-02 13:25:00
561360,2011-07-26 15:37:00
543199,2011-02-04 12:40:00
556447,2011-06-10 15:37:00
579901,2011-12-01 08:35:00
563849,2011-08-19 15:04:00
563847,2011-08-19 14:49:00
550641,2011-04-19 15:54:00
572124,2011-10-21 08:47:00
542930,2011-02-02 10:41:00
578933,2011-11-27 12:47:00
563743,2011-08-19 09:23:00
542990,2011-02-02 11:43:00
577793,2011-11-21 16:40:00
558623,2011-06-30 16:52:00
542995,2011-02-02 12:09:00
572132,2011-10-21 10:03:00
542996,2011-02-02 12:10:00
577801,2011-11-21 17:04:00
555634,2011-06-06 12:29:00
550776,2011-04-20 13:19:00
561688,2011-07-29 08:48:00
576845,2011-11-16 15:34:00
543392,2011-02-08 10:15:00
558699,2011-07-01 12:17:00
556298,2011-06-10 10:05:00
543452,2011-02-08 12:14:00
543457,2011-02-08 12:47:00
579551,2011-11-30 10:49:00
579039,2011-11-28 10:23:00
545017,2011-02-25 13:51:00
543529,2011-02-09 12:16:00
558872,2011-07-04 13:19:00
572305,2011-10-23 15:09:00
574885,2011-11-07 14:01:00
563181,2011-08-12 14:32:00
574881,2011-11-07 13:30:00
579027,2011-11-28 10:20:00
543214,2011-02-04 13:19:00
543249,2011-02-04 14:43:00
561585,2011-07-28 10:46:00
563507,2011-08-17 10:08:00
545161,2011-02-28 13:34:00
550701,2011-04-20 10:48:00
558671,2011-07-01 10:47:00
550710,2011-04-20 11:05:00
572241,2011-10-21 15:20:00
563368,2011-08-16 09:00:00
563443,2011-08-16 13:26:00
545076,2011-02-28 09:43:00
563431,2011-08-16 12:00:00
543280,2011-02-06 14:56:00
577408,2011-11-20 10:51:00
563381,2011-08-16 10:48:00
560277,2011-07-17 15:24:00
579287,2011-11-29 10:58:00
558248,2011-06-27 16:48:00
540701,2011-01-11 09:48:00
547577,2011-03-24 10:37:00
578054,2011-11-22 14:59:00
559060,2011-07-06 10:00:00
539415,2010-12-17 13:49:00
580978,2011-12-06 15:36:00
540475,2011-01-07 14:43:00
558124,2011-06-27 10:17:00
554859,2011-05-27 10:16:00
580634,2011-12-05 12:29:00
559911,2011-07-13 14:39:00
558125,2011-06-27 10:20:00
566047,2011-09-08 14:19:00
554597,2011-05-25 11:01:00
539452,2010-12-17 17:06:00
539454,2010-12-17 17:12:00
559895,2011-07-13 12:06:00
549967,2011-04-13 14:21:00
547562,2011-03-24 08:47:00
539483,2010-12-19 15:31:00
580916,2011-12-06 13:45:00
559889,2011-07-13 11:48:00
540358,2011-01-06 15:25:00
580915,2011-12-06 13:45:00
573749,2011-11-01 09:26:00
558121,2011-06-27 09:34:00
547828,2011-03-25 15:18:00
577719,2011-11-21 12:20:00
559306,2011-07-07 13:02:00
547894,2011-03-28 10:26:00
552242,2011-05-06 19:22:00
580559,2011-12-05 10:24:00
578038,2011-11-22 14:10:00
580598,2011-12-05 11:05:00
560048,2011-07-14 15:02:00
550184,2011-04-14 18:02:00
547668,2011-03-24 13:28:00
550173,2011-04-14 16:58:00
559982,2011-07-14 11:34:00
559925,2011-07-13 16:47:00
565901,2011-09-07 15:34:00
546957,2011-03-18 11:32:00
566746,2011-09-14 15:18:00
556936,2011-06-15 16:04:00
540548,2011-01-09 16:11:00
574169,2011-11-03 11:40:00
548654,2011-04-01 13:47:00
540521,2011-01-09 12:46:00
552464,2011-05-09 15:12:00
540513,2011-01-09 11:41:00
573425,2011-10-31 10:05:00
540345,2011-01-06 13:19:00
559129,2011-07-06 12:50:00
550012,2011-04-14 10:42:00
549830,2011-04-12 13:01:00
558241,2011-06-27 15:28:00
554816,2011-05-26 14:01:00
552276,2011-05-08 12:31:00
559784,2011-07-12 12:07:00
566236,2011-09-11 11:19:00
575515,2011-11-10 10:41:00
557612,2011-06-21 12:40:00
578103,2011-11-23 08:42:00
547226,2011-03-21 15:33:00
566257,2011-09-11 12:34:00
552312,2011-05-08 15:58:00
547492,2011-03-23 12:06:00
547491,2011-03-23 12:05:00
557116,2011-06-16 16:57:00
566260,2011-09-11 12:45:00
554798,2011-05-26 12:52:00
540001,2011-01-04 10:22:00
558233,2011-06-27 14:36:00
547366,2011-03-22 13:02:00
574252,2011-11-03 13:24:00
577295,2011-11-18 12:46:00
573588,2011-10-31 15:01:00
576398,2011-11-15 10:48:00
559466,2011-07-08 13:31:00
578066,2011-11-22 15:43:00
575586,2011-11-10 12:00:00
549755,2011-04-12 11:34:00
566485,2011-09-13 09:49:00
559819,2011-07-12 16:58:00
578129,2011-11-23 10:39:00
547078,2011-03-20 14:41:00
580670,2011-12-05 14:26:00
566188,2011-09-09 13:14:00
550128,2011-04-14 13:13:00
547086,2011-03-20 15:46:00
554656,2011-05-25 13:36:00
540114,2011-01-05 09:44:00
540167,2011-01-05 12:13:00
557602,2011-06-21 11:57:00
580684,2011-12-05 15:15:00
577499,2011-11-20 12:24:00
566207,2011-09-09 15:02:00
552274,2011-05-08 12:30:00
580889,2011-12-06 12:27:00
577985,2011-11-22 12:25:00
557023,2011-06-16 13:04:00
547517,2011-03-23 14:33:00
571314,2011-10-17 10:43:00
575476,2011-11-09 16:10:00
539298,2010-12-16 17:29:00
552181,2011-05-06 13:36:00
580460,2011-12-04 12:29:00
554980,2011-05-29 11:59:00
541087,2011-01-13 12:37:00
556878,2011-06-15 12:01:00
541011,2011-01-13 11:26:00
560235,2011-07-17 11:26:00
541004,2011-01-13 10:35:00
581108,2011-12-07 12:16:00
540998,2011-01-13 10:04:00
557527,2011-06-21 09:44:00
575335,2011-11-09 13:56:00
571428,2011-10-17 12:47:00
580506,2011-12-04 13:34:00
560231,2011-07-17 10:55:00
570984,2011-10-13 11:58:00
577344,2011-11-18 15:14:00
574442,2011-11-04 11:40:00
539242,2010-12-16 13:16:00
574102,2011-11-03 10:27:00
554421,2011-05-24 12:12:00
540906,2011-01-12 11:51:00
565667,2011-09-06 08:34:00
565452,2011-09-04 15:52:00
549467,2011-04-08 14:26:00
559165,2011-07-06 16:40:00
554990,2011-05-29 13:57:00
555077,2011-05-31 12:42:00
548608,2011-04-01 11:20:00
578331,2011-11-24 08:44:00
556822,2011-06-15 10:22:00
555017,2011-05-31 11:14:00
555016,2011-05-31 11:09:00
577477,2011-11-20 11:32:00
550282,2011-04-15 13:56:00
547816,2011-03-25 14:30:00
539078,2010-12-16 08:10:00
560252,2011-07-17 12:35:00
578318,2011-11-23 16:48:00
581120,2011-12-07 12:26:00
541252,2011-01-16 13:41:00
580375,2011-12-02 17:13:00
550255,2011-04-15 11:47:00
546762,2011-03-16 14:12:00
541218,2011-01-14 14:02:00
552555,2011-05-10 11:20:00
549852,2011-04-12 15:08:00
547911,2011-03-28 12:25:00
540862,2011-01-12 11:18:00
552182,2011-05-06 13:38:00
578297,2011-11-23 14:51:00
565731,2011-09-06 12:02:00
546789,2011-03-17 10:17:00
550192,2011-04-15 08:45:00
540794,2011-01-11 11:54:00
560188,2011-07-15 12:10:00
556891,2011-06-15 12:48:00
566818,2011-09-15 11:20:00
550190,2011-04-14 19:16:00
540732,2011-01-11 10:19:00
539267,2010-12-16 15:23:00
578021,2011-11-22 13:22:00
554954,2011-05-27 14:50:00
539292,2010-12-16 16:42:00
552211,2011-05-06 15:01:00
579014,2011-11-28 09:53:00
545042,2011-02-27 10:41:00
C551015,2011-04-26 11:06:00
548196,2011-03-29 15:44:00
579148,2011-11-28 13:20:00
544697,2011-02-23 09:44:00
568783,2011-09-29 09:03:00
553491,2011-05-17 12:44:00
579067,2011-11-28 10:31:00
577030,2011-11-17 12:59:00
549972,2011-04-13 14:27:00
556060,2011-06-08 14:03:00
547509,2011-03-23 13:42:00
577518,2011-11-20 13:17:00
548197,2011-03-29 15:53:00
547719,2011-03-25 10:05:00
557124,2011-06-16 18:19:00
569948,2011-10-06 18:23:00
570408,2011-10-10 12:59:00
550996,2011-04-26 08:57:00
561909,2011-08-01 10:23:00
544317,2011-02-17 14:51:00
545070,2011-02-27 15:42:00
549907,2011-04-12 16:30:00
572833,2011-10-26 11:41:00
573878,2011-11-01 13:20:00
559605,2011-07-11 11:33:00
574557,2011-11-04 15:35:00
559139,2011-07-06 13:41:00
545087,2011-02-28 11:46:00
549991,2011-04-14 08:13:00
547405,2011-03-23 08:22:00
579285,2011-11-29 10:56:00
559313,2011-07-07 13:44:00
549124,2011-04-06 14:03:00
549976,2011-04-13 14:39:00
572924,2011-10-27 08:56:00
553186,2011-05-15 12:46:00
548186,2011-03-29 15:02:00
569977,2011-10-06 19:27:00
549914,2011-04-13 09:32:00
553168,2011-05-13 16:24:00
573846,2011-11-01 11:39:00
569850,2011-10-06 13:59:00
547508,2011-03-23 13:39:00
561633,2011-07-28 14:33:00
579013,2011-11-28 09:48:00
C578276,2011-11-23 13:48:00
574017,2011-11-02 12:04:00
549920,2011-04-13 09:52:00
C580832,2011-12-06 11:40:00
569936,2011-10-06 17:52:00
547639,2011-03-24 11:34:00
569923,2011-10-06 17:43:00
561800,2011-07-29 14:13:00
557130,2011-06-17 08:09:00
579193,2011-11-28 15:47:00
553164,2011-05-13 16:12:00
579190,2011-11-28 15:35:00
547570,2011-03-24 09:50:00
559352,2011-07-07 17:47:00
544582,2011-02-21 14:38:00
C552552,2011-05-10 10:51:00
574890,2011-11-07 14:23:00
549965,2011-04-13 14:17:00
559363,2011-07-08 08:45:00
574024,2011-11-02 12:23:00
569921,2011-10-06 17:28:00
557261,2011-06-19 10:53:00
579177,2011-11-28 14:53:00
570356,2011-10-10 12:30:00
568954,2011-09-29 15:32:00
544481,2011-02-21 10:36:00
547573,2011-03-24 10:04:00
544898,2011-02-24 12:27:00
553853,2011-05-19 13:08:00
549932,2011-04-13 10:40:00
C579926,2011-12-01 09:19:00
544654,2011-02-22 12:56:00
569004,2011-09-29 18:18:00
556065,2011-06-08 14:29:00
579129,2011-11-28 12:31:00
556285,2011-06-10 09:10:00
578059,2011-11-22 15:15:00
561697,2011-07-29 10:06:00
561700,2011-07-29 10:34:00
547825,2011-03-25 15:01:00
574592,2011-11-06 10:49:00
561708,2011-07-29 11:28:00
569006,2011-09-29 18:30:00
C578991,2011-11-27 15:31:00
547324,2011-03-22 11:27:00
562351,2011-08-04 13:10:00
578058,2011-11-22 15:07:00
561713,2011-07-29 11:56:00
C551948,2011-05-05 11:21:00
550769,2011-04-20 12:56:00
557230,2011-06-17 13:57:00
553525,2011-05-17 14:50:00
572764,2011-10-26 09:58:00
573890,2011-11-01 13:49:00
C579192,2011-11-28 15:43:00
579260,2011-11-29 08:41:00
577347,2011-11-18 15:27:00
575933,2011-11-13 10:41:00
573910,2011-11-01 15:34:00
569078,2011-09-30 11:41:00
558970,2011-07-05 11:10:00
575984,2011-11-13 13:50:00
577101,2011-11-17 16:51:00
569661,2011-10-05 13:10:00
560859,2011-07-21 13:28:00
573928,2011-11-02 10:07:00
575924,2011-11-11 17:13:00
557794,2011-06-23 09:08:00
536802,2010-12-02 16:29:00
546030,2011-03-09 08:59:00
560826,2011-07-21 11:30:00
550194,2011-04-15 09:43:00
574717,2011-11-06 14:35:00
C570683,2011-10-11 16:09:00
560108,2011-07-15 08:59:00
560791,2011-07-21 10:30:00
560790,2011-07-21 10:29:00
560117,2011-07-15 10:14:00
550186,2011-04-14 18:28:00
569666,2011-10-05 13:36:00
550004,2011-04-14 09:56:00
546924,2011-03-18 10:06:00
545711,2011-03-07 09:52:00
561004,2011-07-22 14:47:00
578804,2011-11-25 12:57:00
560975,2011-07-22 11:56:00
550162,2011-04-14 16:23:00
558933,2011-07-05 10:39:00
545865,2011-03-07 14:17:00
550164,2011-04-14 16:31:00
557857,2011-06-23 11:50:00
C564138,2011-08-23 11:36:00
569334,2011-10-03 13:53:00
557285,2011-06-19 12:31:00
558959,2011-07-05 10:54:00
559980,2011-07-14 11:28:00
545874,2011-03-07 15:02:00
536832,2010-12-02 17:41:00
573394,2011-10-30 15:10:00
560781,2011-07-21 09:43:00
547900,2011-03-28 11:51:00
546831,2011-03-17 12:15:00
573383,2011-10-30 14:18:00
560549,2011-07-19 12:43:00
549736,2011-04-12 09:02:00
578459,2011-11-24 12:30:00
578427,2011-11-24 12:11:00
569494,2011-10-04 13:42:00
547935,2011-03-28 14:19:00
550242,2011-04-15 11:31:00
560392,2011-07-18 13:30:00
546540,2011-03-14 15:05:00
578361,2011-11-24 10:38:00
549190,2011-04-07 10:13:00
560297,2011-07-18 10:22:00
536673,2010-12-02 12:11:00
C569891,2011-10-06 15:46:00
550286,2011-04-15 14:14:00
560258,2011-07-17 13:26:00
578332,2011-11-24 08:50:00
578312,2011-11-23 16:24:00
553382,2011-05-16 15:47:00
574746,2011-11-07 08:30:00
560210,2011-07-15 14:20:00
569404,2011-10-04 09:03:00
556889,2011-06-15 12:39:00
574944,2011-11-08 08:16:00
550364,2011-04-18 11:29:00
578631,2011-11-24 16:20:00
570227,2011-10-09 13:21:00
573278,2011-10-28 13:19:00
553342,2011-05-16 12:26:00
560230,2011-07-17 10:53:00
549744,2011-04-12 10:30:00
557298,2011-06-19 13:55:00
570222,2011-10-09 12:59:00
546776,2011-03-16 16:08:00
559006,2011-07-05 12:41:00
546770,2011-03-16 15:17:00
C568232,2011-09-26 11:27:00
545708,2011-03-07 09:39:00
545706,2011-03-07 09:10:00
536578,2010-12-01 16:15:00
547089,2011-03-20 16:10:00
547107,2011-03-21 11:34:00
557877,2011-06-23 13:13:00
556443,2011-06-10 15:28:00
573504,2011-10-31 12:05:00
574685,2011-11-06 12:59:00
537086,2010-12-05 12:01:00
577842,2011-11-22 10:39:00
573900,2011-11-01 14:45:00
549285,2011-04-07 13:45:00
561314,2011-07-26 12:36:00
545430,2011-03-02 14:50:00
577065,2011-11-17 14:46:00
570097,2011-10-07 12:05:00
556461,2011-06-12 10:15:00
578339,2011-11-24 09:07:00
558909,2011-07-05 09:10:00
C558745,2011-07-01 17:02:00
561378,2011-07-26 16:55:00
559708,2011-07-12 10:05:00
550121,2011-04-14 12:38:00
545276,2011-03-01 11:30:00
547245,2011-03-22 08:49:00
557065,2011-06-16 15:08:00
561535,2011-07-28 09:48:00
547233,2011-03-21 16:20:00
574535,2011-11-04 14:31:00
561468,2011-07-27 13:00:00
549719,2011-04-11 15:04:00
561455,2011-07-27 11:58:00
570269,2011-10-10 10:16:00
561453,2011-07-27 11:47:00
578951,2011-11-27 14:40:00
556435,2011-06-10 14:08:00
556437,2011-06-10 14:31:00
557310,2011-06-19 15:33:00
569780,2011-10-06 11:38:00
578115,2011-11-23 09:44:00
557307,2011-06-19 14:56:00
C559136,2011-07-06 13:21:00
545686,2011-03-06 12:09:00
550628,2011-04-19 14:37:00
536971,2010-12-03 13:40:00
C574027,2011-11-02 12:32:00
559905,2011-07-13 13:27:00
550606,2011-04-19 12:08:00
556492,2011-06-12 14:48:00
553410,2011-05-17 09:24:00
C573502,2011-10-31 12:02:00
550560,2011-04-19 11:46:00
C573037,2011-10-27 13:45:00
547034,2011-03-20 10:30:00
536575,2010-12-01 16:01:00
561056,2011-07-24 13:17:00
547023,2011-03-18 15:54:00
561045,2011-07-24 12:29:00
C562221,2011-08-03 14:22:00
550539,2011-04-19 11:27:00
561039,2011-07-24 12:02:00
570114,2011-10-07 12:31:00
561078,2011-07-24 16:05:00
C574473,2011-11-04 12:05:00
536991,2010-12-03 15:16:00
578128,2011-11-23 10:38:00
545573,2011-03-03 16:58:00
561190,2011-07-25 13:37:00
536556,2010-12-01 14:38:00
545578,2011-03-03 19:21:00
C574894,2011-11-07 14:43:00
561115,2011-07-25 12:12:00
573452,2011-10-31 10:45:00
545630,2011-03-04 12:06:00
557015,2011-06-16 12:11:00
557304,2011-06-19 14:40:00
536983,2010-12-03 14:30:00
559877,2011-07-13 11:17:00
547059,2011-03-20 12:50:00
573419,2011-10-31 09:38:00
574316,2011-11-03 18:45:00
539047,2010-12-15 16:03:00
568585,2011-09-28 10:14:00
574948,2011-11-08 09:07:00
542517,2011-01-28 12:11:00
575297,2011-11-09 12:26:00
541473,2011-01-18 11:30:00
565220,2011-09-01 18:20:00
552033,2011-05-05 18:36:00
580297,2011-12-02 13:52:00
541494,2011-01-18 14:38:00
565213,2011-09-01 17:19:00
565211,2011-09-01 17:14:00
538252,2010-12-10 12:29:00
538211,2010-12-10 11:47:00
567860,2011-09-22 13:53:00
571636,2011-10-18 11:41:00
565199,2011-09-01 16:30:00
538203,2010-12-10 11:21:00
575256,2011-11-09 11:58:00
552017,2011-05-05 17:41:00
580288,2011-12-02 13:29:00
565145,2011-09-01 13:50:00
552011,2011-05-05 17:28:00
565128,2011-09-01 12:34:00
576573,2011-11-15 13:52:00
581417,2011-12-08 15:01:00
571666,2011-10-18 13:02:00
565121,2011-09-01 11:43:00
580280,2011-12-02 13:15:00
541428,2011-01-18 08:53:00
565250,2011-09-02 10:42:00
552037,2011-05-05 19:48:00
565643,2011-09-05 15:56:00
540769,2011-01-11 10:38:00
581291,2011-12-08 11:38:00
540782,2011-01-11 11:32:00
552196,2011-05-06 14:32:00
571410,2011-10-17 12:32:00
580538,2011-12-05 08:38:00
567657,2011-09-21 14:43:00
558341,2011-06-28 14:20:00
576514,2011-11-15 12:13:00
565685,2011-09-06 10:53:00
538537,2010-12-13 10:41:00
552184,2011-05-06 13:43:00
565321,2011-09-02 13:14:00
540997,2011-01-13 09:55:00
567698,2011-09-22 09:15:00
565466,2011-09-05 09:48:00
541172,2011-01-14 11:47:00
549538,2011-04-08 17:25:00
571506,2011-10-17 15:22:00
555005,2011-05-31 09:38:00
571545,2011-10-17 16:59:00
565328,2011-09-02 13:50:00
565325,2011-09-02 13:22:00
541357,2011-01-17 14:40:00
549306,2011-04-08 08:48:00
571677,2011-10-18 13:32:00
555157,2011-06-01 07:38:00
580070,2011-12-01 13:47:00
575732,2011-11-11 08:19:00
564440,2011-08-25 12:13:00
575187,2011-11-09 09:06:00
571839,2011-10-19 12:12:00
564429,2011-08-25 11:31:00
542242,2011-01-26 14:58:00
576633,2011-11-16 09:27:00
564380,2011-08-25 10:39:00
548542,2011-03-31 18:05:00
551845,2011-05-04 14:03:00
577757,2011-11-21 15:10:00
571908,2011-10-19 14:56:00
542153,2011-01-26 10:33:00
542386,2011-01-27 14:35:00
580069,2011-12-01 13:47:00
580065,2011-12-01 13:33:00
555472,2011-06-03 11:46:00
574066,2011-11-02 14:50:00
542430,2011-01-28 10:10:00
537879,2010-12-09 08:34:00
551730,2011-05-04 09:52:00
576660,2011-11-16 11:16:00
551728,2011-05-04 08:51:00
557972,2011-06-24 10:16:00
576627,2011-11-16 08:25:00
564551,2011-08-25 17:21:00
558447,2011-06-29 13:40:00
551957,2011-05-05 12:24:00
564901,2011-08-31 11:40:00
549305,2011-04-08 08:40:00
548560,2011-04-01 10:10:00
564852,2011-08-30 17:23:00
541853,2011-01-23 14:29:00
571706,2011-10-18 15:26:00
554073,2011-05-22 11:26:00
541873,2011-01-24 09:52:00
564816,2011-08-30 12:00:00
575217,2011-11-09 11:10:00
541916,2011-01-24 11:34:00
541962,2011-01-24 12:58:00
542124,2011-01-25 14:45:00
552881,2011-05-12 10:03:00
541966,2011-01-24 13:35:00
567941,2011-09-22 18:24:00
541984,2011-01-24 15:48:00
553878,2011-05-19 14:56:00
571725,2011-10-19 08:32:00
567960,2011-09-23 09:14:00
580130,2011-12-01 18:07:00
564666,2011-08-26 14:51:00
542098,2011-01-25 13:04:00
558030,2011-06-24 12:00:00
540750,2011-01-11 10:26:00
565768,2011-09-06 14:29:00
552236,2011-05-06 16:29:00
567311,2011-09-19 13:45:00
566575,2011-09-13 13:15:00
554640,2011-05-25 12:06:00
557617,2011-06-21 13:37:00
554646,2011-05-25 12:39:00
554652,2011-05-25 12:56:00
570859,2011-10-12 15:22:00
539561,2010-12-20 11:41:00
538878,2010-12-14 15:43:00
548734,2011-04-04 10:40:00
552639,2011-05-10 13:18:00
581176,2011-12-07 15:19:00
576380,2011-11-15 09:23:00
558126,2011-06-27 10:29:00
539641,2010-12-20 15:30:00
554701,2011-05-26 09:33:00
539723,2010-12-21 13:49:00
575676,2011-11-10 15:09:00
580760,2011-12-06 10:30:00
575509,2011-11-10 10:32:00
580746,2011-12-06 09:35:00
552649,2011-05-10 13:44:00
552299,2011-05-08 14:44:00
581186,2011-12-07 16:39:00
567344,2011-09-19 15:49:00
576373,2011-11-15 08:43:00
539418,2010-12-17 13:58:00
580728,2011-12-05 17:21:00
581017,2011-12-07 10:06:00
581130,2011-12-07 12:49:00
539105,2010-12-16 10:43:00
575652,2011-11-10 14:28:00
539111,2010-12-16 11:11:00
539142,2010-12-16 11:35:00
566934,2011-09-15 15:34:00
566921,2011-09-15 14:56:00
566867,2011-09-15 12:56:00
539012,2010-12-15 13:26:00
539285,2010-12-16 15:59:00
581150,2011-12-07 14:12:00
548806,2011-04-04 12:52:00
552450,2011-05-09 13:51:00
539008,2010-12-15 13:21:00
554503,2011-05-24 15:06:00
539303,2010-12-16 17:34:00
554505,2011-05-24 15:14:00
566729,2011-09-14 13:23:00
538967,2010-12-15 11:32:00
552463,2011-05-09 14:54:00
539328,2010-12-17 09:37:00
566648,2011-09-14 11:25:00
554552,2011-05-25 09:58:00
566634,2011-09-14 10:42:00
554718,2011-05-26 11:16:00
576384,2011-11-15 09:32:00
577720,2011-11-21 12:21:00
575480,2011-11-09 16:26:00
557572,2011-06-21 10:55:00
571278,2011-10-16 12:46:00
554845,2011-05-26 19:49:00
540416,2011-01-07 10:55:00
540454,2011-01-07 11:57:00
540461,2011-01-07 12:44:00
566027,2011-09-08 12:57:00
554865,2011-05-27 10:37:00
540478,2011-01-07 14:53:00
540481,2011-01-07 15:42:00
552251,2011-05-06 20:00:00
557568,2011-06-21 10:40:00
566062,2011-09-08 15:39:00
565937,2011-09-08 10:52:00
538656,2010-12-13 15:20:00
576239,2011-11-14 13:33:00
581252,2011-12-08 11:02:00
552735,2011-05-11 10:49:00
554922,2011-05-27 12:47:00
540630,2011-01-10 11:59:00
552246,2011-05-06 19:44:00
565842,2011-09-07 12:10:00
540649,2011-01-10 14:59:00
540682,2011-01-10 16:29:00
566054,2011-09-08 15:04:00
580656,2011-12-05 13:40:00
539946,2010-12-23 11:46:00
581215,2011-12-08 09:05:00
552294,2011-05-08 14:06:00
576387,2011-11-15 09:55:00
576396,2011-11-15 10:41:00
566248,2011-09-11 12:06:00
566246,2011-09-11 12:00:00
566242,2011-09-11 11:56:00
540032,2011-01-04 13:50:00
566237,2011-09-11 11:24:00
552279,2011-05-08 12:38:00
540115,2011-01-05 09:51:00
581197,2011-12-07 17:56:00
552699,2011-05-10 15:52:00
575689,2011-11-10 16:16:00
571260,2011-10-16 10:41:00
538785,2010-12-14 11:39:00
577492,2011-11-20 12:13:00
540253,2011-01-05 16:28:00
571267,2011-10-16 11:58:00
574233,2011-11-03 12:21:00
558265,2011-06-28 10:06:00
540269,2011-01-06 11:39:00
554838,2011-05-26 16:30:00
548912,2011-04-05 09:32:00
570823,2011-10-12 12:54:00
548491,2011-03-31 13:14:00
577338,2011-11-18 14:52:00
552954,2011-05-12 12:30:00
543934,2011-02-14 14:29:00
C545516,2011-03-03 12:11:00
548384,2011-03-30 16:47:00
579865,2011-11-30 16:39:00
555929,2011-06-08 08:12:00
568652,2011-09-28 12:15:00
555588,2011-06-06 09:16:00
549595,2011-04-11 10:59:00
